trial_name,real_time_seconds,user_time_seconds,sys_time_seconds,throughput_bytes_per_second,file_size_name,file_size_bytes,delta_size_bytes,speedup,trial_num
NetBSD, 0.84, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 24
NetBSD, 0.81, 0.00, 0.01, 4,181,194.00, small, 4,003,880, 2,071,336, 1.92, 25
NetBSD, 0.93, 0.01, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 26
NetBSD, 0.83, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 27
NetBSD, 0.85, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 28
NetBSD, 1.08, 0.00, 0.01, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 29
NetBSD, 0.81, 0.00, 0.00, 1,393,731.33, small, 4,003,880, 2,071,336, 1.92, 30
NetBSD, 1.13, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 1
NetBSD, 0.81, 0.00, 0.01, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 2
NetBSD, 0.75, 0.00, 0.01, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 3
NetBSD, 0.60, 0.00, 0.01, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 4
NetBSD, 0.58, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 5
NetBSD, 0.70, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 6
NetBSD, 0.60, 0.01, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 7
NetBSD, 0.79, 0.01, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 8
NetBSD, 0.59, 0.01, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 9
NetBSD, 0.65, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 10
NetBSD, 0.66, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 11
NetBSD, 0.96, 0.01, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 12
NetBSD, 1.25, 0.00, 0.01, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 13
NetBSD, 1.04, 0.00, 0.01, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 14
NetBSD, 0.76, 0.01, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 15
NetBSD, 0.88, 0.00, 0.01, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 16
NetBSD, 0.58, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 17
NetBSD, 0.62, 0.01, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 18
NetBSD, 0.58, 0.01, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 19
NetBSD, 0.60, 0.01, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 20
NetBSD, 0.58, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 21
NetBSD, 0.74, 0.00, 0.01, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 22
NetBSD, 1.27, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 23
NetBSD, 0.79, 0.01, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 24
NetBSD, 1.28, 0.01, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 25
NetBSD, 0.95, 0.00, 0.01, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 26
NetBSD, 0.60, 0.00, 0.01, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 27
NetBSD, 0.60, 0.01, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 28
NetBSD, 0.62, 0.00, 0.01, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 29
NetBSD, 0.67, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 30
