trial_name,real_time_seconds,user_time_seconds,sys_time_seconds,throughput_bytes_per_second,file_size_name,file_size_bytes,delta_size_bytes,speedup,trial_num
Fedora, 0.60, 0.00, 0.01, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 4
Fedora, 0.54, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 5
Fedora, 0.61, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 6
Fedora, 0.54, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 7
Fedora, 0.69, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 8
Fedora, 0.54, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 9
Fedora, 0.62, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 10
Fedora, 0.52, 0.00, 0.01, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 11
Fedora, 0.56, 0.01, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 12
Fedora, 0.96, 0.00, 0.01, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 13
Fedora, 0.63, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 14
Fedora, 0.55, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 15
Fedora, 0.58, 0.01, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 16
Fedora, 0.51, 0.01, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 17
Fedora, 0.54, 0.01, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 18
Fedora, 0.62, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 19
Fedora, 0.53, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 20
Fedora, 0.54, 0.01, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 21
Fedora, 0.56, 0.00, 0.00, 2,105,402.00, tiny, 1,995,352, 1,041,882, 1.90, 22
Fedora, 0.56, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 23
Fedora, 0.60, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 24
Fedora, 0.73, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 25
Fedora, 0.54, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 26
Fedora, 0.54, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 27
Fedora, 0.54, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 28
Fedora, 0.57, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 29
Fedora, 0.53, 0.00, 0.00, 701,800.67, tiny, 1,995,352, 1,041,882, 1.90, 30
